id,domain_id,title,type,data,answer_type,answer_data,correct_answer
2201,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2201.png,point estimate,,5591.0
2202,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2202.png,point estimate,,4814.0
2203,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2203.png,point estimate,,13313.0
2204,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2204.png,point estimate,,2495.0
2205,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2205.png,point estimate,,9160.0
2206,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2206.png,point estimate,,18494.0
2207,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2207.png,point estimate,,1305.0
2208,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2208.png,point estimate,,14670.0
2209,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2209.png,point estimate,,290.0
2210,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2210.png,point estimate,,9890.0
2211,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2211.png,point estimate,,11068.0
2212,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2212.png,point estimate,,9135.0
2213,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2213.png,point estimate,,16054.0
2214,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2214.png,point estimate,,11040.0
2215,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2215.png,point estimate,,8442.0
2216,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2216.png,point estimate,,17012.0
2217,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2217.png,point estimate,,13581.0
2218,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2218.png,point estimate,,1237.0
2219,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2219.png,point estimate,,7897.0
2220,22,estimate the distance bewteen the two cities.,image,http://crowds.5harad.com/assets/distance_map2220.png,point estimate,,8114.0
2501,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2501.png,multiple choice,"bichon frisé, lhasa apso, pekingese, pomeranian, portuguese water dog",pomeranian
2502,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2502.png,multiple choice,"basset hound, boxer, collie, dachshund, norwich terrier",dachshund
2503,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2503.png,multiple choice,"bichon frise, boston terrier, boxer, english mastiff, english springer spaniel",boxer
2504,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2504.png,multiple choice,"boston terrier, cocker spaniel, dalmatian, german shorthaired pointer, shetland sheepdog",cocker spaniel
2505,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2505.png,multiple choice,"bullmastiff, cairn terrier, great dane, havanese, st. bernard",great dane
2506,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2506.png,multiple choice,"curly coated retriever, german shepherd, great dane, mastiff, rottweiler",german shepherd
2507,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2507.png,multiple choice,"basset hound, beagle, bernese mountain dog, boxer, miniature schnauzer",beagle
2508,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2508.png,multiple choice,"boston terrier, boxer, bull terrier, bulldog, irish wolfhound",bulldog
2509,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2509.png,multiple choice,"chihuahua, miniature pinscher, miniature schnauzer, shih tzu, vizslas",chihuahua
2510,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2510.png,multiple choice,"alaskan malamute, dachshund, german shepherd, siberian husky, st. bernard",siberian husky
2511,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2511.png,multiple choice,"brittany, bullmastiff, golden retreiver, jack russell terrier, labrador retriever",labrador retriever
2512,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2512.png,multiple choice,"dachshund, doberman, fox terrier, german shepherd, rottweiler",doberman
2513,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2513.png,multiple choice,"belgian shepherd, dalmatian, great dane, irish wolfhound, silky terrier",dalmatian
2514,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2514.png,multiple choice,"bloodhound, havanese, labrador retriever, maltese, yorkshire terrier",yorkshire terrier
2515,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2515.png,multiple choice,"anatolian shepherd, doberman, great dane, mastiff, rottweiler",rottweiler
2516,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2516.png,multiple choice,"chow chow, lhasa apso, maltese, pomeranian, poodle",poodle
2517,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2517.png,multiple choice,"bichon frise, griffon bruxellois , maltese, pomeranian, weimaraner",maltese
2518,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2518.png,multiple choice,"boston terrier, collie, labrador retriever, st. bernard, whippet",st. bernard
2519,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2519.png,multiple choice,"bloodhound, chow chow, english springer spaniel, golden retriever, labrador retriever",golden retriever
2520,25,select the breed of dog in the image.,image,http://crowds.5harad.com/assets/dog_breeds2520.png,multiple choice,"boxer, bulldog, chihuahua, pug, tibetan spaniel",pug
1901,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1901.jpg,point estimate,,105.0
1902,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1902.jpg,point estimate,,250.0
1903,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1903.jpg,point estimate,,110.0
1904,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1904.jpg,point estimate,,105.0
1905,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1905.jpg,point estimate,,4066.0
1906,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1906.jpg,point estimate,,300.0
1907,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1907.jpg,point estimate,,75.0
1908,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1908.jpg,point estimate,,195.0
1909,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1909.jpg,point estimate,,110.0
1910,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1910.jpg,point estimate,,18.0
1911,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1911.jpg,point estimate,,900.0
1912,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1912.jpg,point estimate,,165.0
1913,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1913.jpg,point estimate,,1360.0
1914,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1914.jpg,point estimate,,109.0
1915,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1915.jpg,point estimate,,529.0
1916,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1916.jpg,point estimate,,400.0
1917,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1917.jpg,point estimate,,110.0
1918,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1918.jpg,point estimate,,304.0
1919,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1919.jpg,point estimate,,0.0
1920,19,estimate the amount of calories of the food shown in the image.,image,http://crowds.5harad.com/assets/food_calories1920.jpg,point estimate,,353.0
4201,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4201.jpg,multiple choice,"2-4-1-5-3, 1-2-3-5-4, 1-2-5-3-4, 2-5-4-3-1, 5-4-3-1-2",2-4-1-5-3
4202,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4202.jpg,multiple choice,"1-4-2-3-5, 1-4-3-2-5, 5-2-1-4-3, 1-2-4-5-3, 2-4-1-5-3",1-4-2-3-5
4203,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4203.jpg,multiple choice,"5-1-3-2-4, 5-4-3-1-2, 4-2-3-1-5, 2-4-3-1-5, 1-5-2-4-3",5-1-3-2-4
4204,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4204.jpg,multiple choice,"3-4-1-5-2, 5-3-4-2-1, 4-5-2-3-1, 4-1-2-5-3, 1-5-2-4-3",3-4-1-5-2
4205,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4205.jpg,multiple choice,"2-1-5-3-4, 4-2-5-1-3, 2-5-3-1-4, 2-3-4-5-1, 5-4-3-1-2",2-1-5-3-4
4206,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4206.jpg,multiple choice,"3-2-1-5-4, 5-2-4-3-1, 3-5-2-4-1, 2-5-4-3-1, 3-2-5-1-4",3-2-1-5-4
4207,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4207.jpg,multiple choice,"1-4-3-2-5, 5-3-4-2-1, 1-5-4-2-3, 5-1-3-4-2, 2-1-5-3-4",1-4-3-2-5
4208,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4208.jpg,multiple choice,"2-1-5-3-4, 3-5-4-1-2, 1-2-5-4-3, 3-4-1-2-5, 2-4-1-5-3",2-1-5-3-4
4209,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4209.jpg,multiple choice,"4-1-2-3-5, 4-3-5-1-2, 3-5-2-1-4, 3-4-1-5-2, 1-5-2-4-3",4-1-2-3-5
4210,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4210.jpg,multiple choice,"2-3-5-4-1, 2-5-3-4-1, 3-1-4-5-2, 2-4-1-5-3, 4-1-2-5-3",2-3-5-4-1
4211,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4211.jpg,multiple choice,"5-2-1-4-3, 1-3-2-4-5, 3-1-5-4-2, 1-4-5-3-2, 4-1-2-5-3",5-2-1-4-3
4212,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4212.jpg,multiple choice,"4-5-2-1-3, 2-4-1-5-3, 4-3-5-2-1, 3-2-4-1-5, 2-1-5-3-4",4-5-2-1-3
4213,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4213.jpg,multiple choice,"1-3-4-5-2, 2-3-1-4-5, 2-1-4-3-5, 1-2-3-5-4, 3-1-4-5-2",1-3-4-5-2
4214,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4214.jpg,multiple choice,"5-1-3-4-2, 3-4-5-1-2, 4-5-2-1-3, 4-2-3-5-1, 1-4-3-2-5",5-1-3-4-2
4215,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4215.jpg,multiple choice,"4-5-1-3-2, 1-2-5-4-3, 4-2-3-1-5, 5-4-2-3-1, 5-4-3-1-2",4-5-1-3-2
4216,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4216.jpg,multiple choice,"1-3-5-4-2, 3-1-5-2-4, 3-2-5-1-4, 4-3-5-1-2, 4-1-2-5-3",1-3-5-4-2
4217,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4217.jpg,multiple choice,"5-3-1-4-2, 3-1-5-4-2, 4-5-3-2-1, 1-5-2-4-3, 2-4-1-5-3",5-3-1-4-2
4218,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4218.jpg,multiple choice,"2-3-5-1-4, 1-2-3-5-4, 3-1-4-2-5, 5-3-2-1-4, 2-1-5-3-4",2-3-5-1-4
4219,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4219.jpg,multiple choice,"4-3-5-2-1, 4-2-5-1-3, 5-4-3-1-2, 5-1-4-3-2, 3-2-5-1-4",4-3-5-2-1
4220,42,select the correct chronological order with left events happening first.,image,http://crowds.5harad.com/assets/historical_events_II4220.jpg,multiple choice,"1-3-4-5-2, 2-1-3-4-5, 4-5-2-1-3, 3-1-4-5-2, 2-4-1-5-3",1-3-4-5-2
0701,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0701.jpg,multiple choice,"algeria,austria,china,kenya,saudi arabia",saudi arabia
0702,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0702.png,multiple choice,"china,france,indonesia,kenya,peru",peru
0703,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0703.jpg,multiple choice,"egypt,israel,italy,mexico,uganda",italy
0704,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0704.jpg,multiple choice,"argentina,canada,india,lebanon,uganda",india
0705,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0705.jpg,multiple choice,"chile,egypt,indonesia,malaysia,ukraine",indonesia
0706,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0706.jpg,multiple choice,"austria,france,japan,jordan,united states",united states
0707,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0707.jpg,multiple choice,"chile,kenya,russia,spain,united states",russia
0708,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0708.jpg,multiple choice,"austria,france,italy,lebanon,peru",italy
0709,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0709.jpg,multiple choice,"japan,jordan,saudi arabia,singapore,south africa",japan
0710,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0710.jpg,multiple choice,"austria,france,indonesia,japan,spain",spain
0711,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0711.jpg,multiple choice,"egypt,france,israel,turkey,zimbabwe",turkey
0712,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0712.png,multiple choice,"algeria,france,malaysia,south africa,south korea",france
0713,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0713.jpg,multiple choice,"canada,china,indonesia,malaysia,tunisia",china
0714,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0714.jpg,multiple choice,"china,egypt,greece,indonesia,south africa",italy
0715,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0715.jpg,multiple choice,"egypt,jordan,morocco,spain,turkey",egypt
0716,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0716.jpg,multiple choice,"england,germany,lebanon,morocco,united states",germany
0717,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0717.jpg,multiple choice,"brazil,egypt,india,jordan,lebanon",egypt
0718,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0718.jpg,multiple choice,"algeria,egypt,greece,malaysia,turkey",greece
0719,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0719.jpg,multiple choice,"brazil,england,france,italy,singapore",england
0720,07,select the country where the landmark is from.,image,http://crowds.5harad.com/assets/historical_monuments0720.jpg,multiple choice,"brazil,indonesia,mexico,russia,singapore",mexico
4701,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4701.jpg,multiple choice,"angry , distress , happy , sad , surprise",surprise
4702,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4702.jpg,multiple choice,"angry , distress , happy , sad , surprise",angry
4703,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4703.jpg,multiple choice,"angry , distress , happy , sad , surprise",angry
4704,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4704.jpg,multiple choice,"angry , distress , happy , sad , surprise",happy
4705,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4705.jpg,multiple choice,"angry , distress , happy , sad , surprise",distress
4706,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4706.jpg,multiple choice,"angry , distress , happy , sad , surprise",sad
4707,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4707.jpg,multiple choice,"angry , distress , happy , sad , surprise",sad
4708,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4708.jpg,multiple choice,"angry , distress , happy , sad , surprise",distress
4709,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4709.jpg,multiple choice,"angry , distress , happy , sad , surprise",happy
4710,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4710.jpg,multiple choice,"angry , distress , happy , sad , surprise",angry
4711,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4711.jpg,multiple choice,"angry , distress , happy , sad , surprise",surprise
4712,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4712.jpg,multiple choice,"angry , distress , happy , sad , surprise",happy
4713,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4713.jpg,multiple choice,"angry , distress , happy , sad , surprise",distress
4714,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4714.jpg,multiple choice,"angry , distress , happy , sad , surprise",happy
4715,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4715.jpg,multiple choice,"angry , distress , happy , sad , surprise",sad
4716,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4716.jpg,multiple choice,"angry , distress , happy , sad , surprise",distress
4717,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4717.jpg,multiple choice,"angry , distress , happy , sad , surprise",sad
4718,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4718.jpg,multiple choice,"angry , distress , happy , sad , surprise",surprise
4719,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4719.jpg,multiple choice,"angry , distress , happy , sad , surprise",surprise
4720,47,select the human emotion portrayed in the image.,image,http://crowds.5harad.com/assets/human_emotions4720.jpg,multiple choice,"angry , distress , happy , sad , surprise",angry
0901,09,estimate the Imbd rating from 0-10 for Whiplash.,image,http://crowds.5harad.com/assets/imdb_rating0901.png,point estimate,,8.6
0902,09,estimate the Imbd rating from 0-10 for Person of Interest.,image,http://crowds.5harad.com/assets/imdb_rating0902.png,point estimate,,8.5
0903,09,estimate the Imbd rating from 0-10 for The Silence of the Lambs.,image,http://crowds.5harad.com/assets/imdb_rating0903.png,point estimate,,8.6
0904,09,estimate the Imbd rating from 0-10 for 24.,image,http://crowds.5harad.com/assets/imdb_rating0904.png,point estimate,,8.5
0905,09,estimate the Imbd rating from 0-10 for Fight Club.,image,http://crowds.5harad.com/assets/imdb_rating0905.png,point estimate,,8.9
0906,09,estimate the Imbd rating from 0-10 for Inception.,image,http://crowds.5harad.com/assets/imdb_rating0906.png,point estimate,,8.7
0907,09,estimate the Imbd rating from 0-10 for Saving Private Ryan.,image,http://crowds.5harad.com/assets/imdb_rating0907.png,point estimate,,8.6
0908,09,estimate the Imbd rating from 0-10 for Interstellar.,image,http://crowds.5harad.com/assets/imdb_rating0908.png,point estimate,,8.8
0909,09,estimate the Imbd rating from 0-10 for Breaking Bad.,image,http://crowds.5harad.com/assets/imdb_rating0909.png,point estimate,,9.5
0910,09,estimate the Imbd rating from 0-10 for Dexter.,image,http://crowds.5harad.com/assets/imdb_rating0910.png,point estimate,,8.9
0911,09,estimate the Imbd rating from 0-10 for The Good Wife.,image,http://crowds.5harad.com/assets/imdb_rating0911.png,point estimate,,8.3
0912,09,estimate the Imbd rating from 0-10 for Kingsman.,image,http://crowds.5harad.com/assets/imdb_rating0912.png,point estimate,,8.2
0913,09,estimate the Imbd rating from 0-10 for Matrix.,image,http://crowds.5harad.com/assets/imdb_rating0913.png,point estimate,,8.7
0914,09,estimate the Imbd rating from 0-10 for Shawshank Redemption.,image,http://crowds.5harad.com/assets/imdb_rating0914.png,point estimate,,9.3
0915,09,estimate the Imbd rating from 0-10 for The Vampire Diaries.,image,http://crowds.5harad.com/assets/imdb_rating0915.png,point estimate,,8.0
0916,09,estimate the Imbd rating from 0-10 for Raiders of the Lost Ark.,image,http://crowds.5harad.com/assets/imdb_rating0916.png,point estimate,,8.6
0917,09,estimate the Imbd rating from 0-10 for House of Cards.,image,http://crowds.5harad.com/assets/imdb_rating0917.png,point estimate,,9.1
0918,09,estimate the Imbd rating from 0-10 for Sherlock.,image,http://crowds.5harad.com/assets/imdb_rating0918.png,point estimate,,9.3
0919,09,estimate the Imbd rating from 0-10 for the Godfather 2.,image,http://crowds.5harad.com/assets/imdb_rating0919.png,point estimate,,9.1
0920,09,estimate the Imbd rating from 0-10 for The Lord of the Rings.,image,http://crowds.5harad.com/assets/imdb_rating0920.png,point estimate,,8.8
4801,48,estimate the date for 2016's Ascencion Day.,no assets,,date,,04-03-2016
4802,48,estimate the date for 2016's Nelson Mandela Day.,no assets,,date,,18-07-2016
4803,48,estimate the date for 2016's Labour Day.,no assets,,date,,05-09-2016
4804,48,estimate the date for 2016's Yom Kippur.,no assets,,date,,11-10-2016
4805,48,estimate the date for 2016's Martin Luther King Day.,no assets,,date,,18-01-2016
4806,48,estimate the date for 2016's Kadooment Day.,no assets,,date,,01-08-2016
4807,48,estimate the date for 2016's Colombus Day.,no assets,,date,,10-10-2016
4808,48,estimate the date for 2016's Day of Castile-La Mancha.,no assets,,date,,31-05-2016
4809,48,estimate the date for 2016's St. Andrews Day.,no assets,,date,,30-11-2016
4810,48,estimate the date for 2016's Thanksgiving Day.,no assets,,date,,24-11-2016
4811,48,estimate the date for 2016's Whit Sunday.,no assets,,date,,16-05-2016
4812,48,estimate the date for 2016's Chinese New Year.,no assets,,date,,08-02-2016
4813,48,estimate the date for 2016's Muhammad's Birthday.,no assets,,date,,12-12-2016
4814,48,estimate the date for 2016's Dragon Boat Festival.,no assets,,date,,09-06-2016
4815,48,estimate the date for 2016's Christmas.,no assets,,date,,25-12-2016
4816,48,estimate the date for 2016's Tiradentes Day.,no assets,,date,,21-04-2016
4817,48,estimate the date for 2016's Easter Monday.,no assets,,date,,28-03-2016
4818,48,estimate the date for 2016's Zhonghe Festival.,no assets,,date,,10-03-2016
4819,48,estimate the date for 2016's Coming of Age Day.,no assets,,date,,11-01-2016
4820,48,estimate the date for 2016's Holi.,no assets,,date,,24-03-2016
2801,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2801.png,multiple choice,"khmer,burmese,hebrew,greek,ethiopic",ethiopic
2802,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2802.png,multiple choice,"latin,devnagari,gujarati,cyrillic,bengali",bengali
2803,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2803.png,multiple choice,"thai,sinhala,kana,chinese,arabic",arabic
2804,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2804.png,multiple choice,"chinese,sinhala,ethiopic,hebrew,cyrillic",cyrillic
2805,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2805.png,multiple choice,"greek,burmese,cyrillic,thai,khmer",khmer
2806,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2806.png,multiple choice,"gurumukhi,bengali,sinhala,burmese,thai",thai
2807,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2807.png,multiple choice,"bengali,hebrew,arabic,gurumukhi,maya",maya
2808,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2808.png,multiple choice,"chinese,sinhala,bengali,tamil,georgian",georgian
2809,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2809.png,multiple choice,"kana,khmer,maya,bengali,gurumukhi",gurumukhi
2810,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2810.png,multiple choice,"bengali,georgian,maya,thai,latin",latin
2811,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2811.png,multiple choice,"bengali,tamil,hebrew,kana,greek",greek
2812,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2812.png,multiple choice,"latin,sinhala,arabic,ethiopic,kana",kana
2813,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2813.png,multiple choice,"gurumukhi,burmese,khmer,arabic,chinese",chinese
2814,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2814.png,multiple choice,"greek,bengali,chinese,latin,devnagari",devnagari
2815,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2815.png,multiple choice,"thai,tamil,cyrillic,maya,gujarati",gujarati
2816,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2816.png,multiple choice,"egyptian,bengali,greek,gurumukhi,chinese",egyptian
2817,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2817.png,multiple choice,"ethiopic,gujarati,maya,georgian,hebrew",hebrew
2818,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2818.png,multiple choice,"maya,sinhala,hebrew,tamil,burmese",burmese
2819,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2819.png,multiple choice,"devnagari,gujarati,tamil,bengali,sinhala",sinhala
2820,28,select the language from which the script in the image originates.,image,http://crowds.5harad.com/assets/language_script2820.png,multiple choice,"chinese,kana,devnagari,latin,tamil",tamil
5601,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5601.png,multiple choice,"the economist, the guardian, time, wired",the guardian
5602,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5602.png,multiple choice,"the economist, the guardian, time, wired",wired
5603,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5603.png,multiple choice,"the economist, the guardian, time, wired",the economist
5604,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5604.png,multiple choice,"the economist, the guardian, time, wired",the economist
5605,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5605.png,multiple choice,"the economist, the guardian, time, wired",the guardian
5606,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5606.png,multiple choice,"the economist, the guardian, time, wired",the guardian
5607,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5607.png,multiple choice,"the economist, the guardian, time, wired",the guardian
5608,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5608.png,multiple choice,"the economist, the guardian, time, wired",the guardian
5609,56,select the magazine from where the headline originates.,image,http://crowds.5harad.com/assets/magazine_guesser5609.png,multiple choice,"the economist, the guardian, time, wired",wired
