id	task_id	user_id	data	created_at	updated_at	confidence	submitted_at 
4456	510	168	right	2015-04-26 06:50:40	2015-04-26 06:50:54	3	2015-04-26 06:50:54
4457	506	168	left	2015-04-26 06:50:55	2015-04-26 06:51:08	3	2015-04-26 06:51:08
4458	483	167	 The Godfather	2015-04-26 06:51:07	2015-04-26 06:51:28	2	2015-04-26 06:51:28
4459	509	168	right	2015-04-26 06:51:09	2015-04-26 06:51:20	3	2015-04-26 06:51:20
4460	502	168	right	2015-04-26 06:51:20	2015-04-26 06:51:35	3	2015-04-26 06:51:35
4461	490	167	 Snow White and the Seven Dwarfs	2015-04-26 06:51:28	2015-04-26 06:51:48	2	2015-04-26 06:51:48
4462	514	168	right	2015-04-26 06:51:35	2015-04-26 06:51:47	3	2015-04-26 06:51:47
4463	516	168	left	2015-04-26 06:51:48	2015-04-26 06:52:01	2	2015-04-26 06:52:01
4464	484	167	 Alien	2015-04-26 06:51:49	2015-04-26 06:52:07	2	2015-04-26 06:52:07
4465	518	168	right	2015-04-26 06:52:01	2015-04-26 06:52:13	3	2015-04-26 06:52:13
4466	487	167	 Peter Pan	2015-04-26 06:52:08	2015-04-26 06:52:24	1	2015-04-26 06:52:24
4467	512	168	left	2015-04-26 06:52:13	2015-04-26 06:52:40	2	2015-04-26 06:52:40
4468	488	167	 A Passage to India	2015-04-26 06:52:24	2015-04-26 06:52:47	1	2015-04-26 06:52:47
4469	519	168	right	2015-04-26 06:52:41	2015-04-26 06:52:55	3	2015-04-26 06:52:55
4470	486	167	 Close Encounters of the Third Kind	2015-04-26 06:52:47	2015-04-26 06:53:04	2	2015-04-26 06:53:04
4471	515	168	left	2015-04-26 06:52:56	2015-04-26 06:53:03	2	2015-04-26 06:53:03
4472	513	168	right	2015-04-26 06:53:04	2015-04-26 06:53:21	3	2015-04-26 06:53:21
4473	485	167	Star Wars	2015-04-26 06:53:04	2015-04-26 06:53:26	4	2015-04-26 06:53:26
4474	511	168	left	2015-04-26 06:53:22	2015-04-26 06:53:30	1	2015-04-26 06:53:30
4475	489	167	 2001: A Space Odyssey	2015-04-26 06:53:27	2015-04-26 06:53:38	3	2015-04-26 06:53:38
4476	520	168	left	2015-04-26 06:53:30	2015-04-26 06:53:48	3	2015-04-26 06:53:48
4477	481	167	 The Sound of Music	2015-04-26 06:53:38	2015-04-26 06:53:49	2	2015-04-26 06:53:49
4478	517	168	left	2015-04-26 06:53:49	2015-04-26 06:54:01	4	2015-04-26 06:54:01
4479	494	167	 Life is Beautiful	2015-04-26 06:53:50	2015-04-26 06:54:02	5	2015-04-26 06:54:02
4480	499	167	 The Theory of Everything	2015-04-26 06:54:02	2015-04-26 06:54:42	5	2015-04-26 06:54:42
4481	107	168	Germany	2015-04-26 06:54:20	2015-04-26 06:54:41	5	2015-04-26 06:54:41
4482	106	168	Turkey	2015-04-26 06:54:42	2015-04-26 06:54:52	5	2015-04-26 06:54:52
4483	497	167	 Monsters Inc.	2015-04-26 06:54:43	2015-04-26 06:55:14	2	2015-04-26 06:55:14
4484	102	168	United States	2015-04-26 06:54:53	2015-04-26 06:55:11	5	2015-04-26 06:55:11
4485	105	168	Italy	2015-04-26 06:55:12	2015-04-26 06:55:23	5	2015-04-26 06:55:23
4486	496	167	 The Darjeeling Limited	2015-04-26 06:55:14	2015-04-26 06:55:30	4	2015-04-26 06:55:30
4487	104	168	China	2015-04-26 06:55:23	2015-04-26 06:55:31	5	2015-04-26 06:55:31
4488	500	167	 The Artist	2015-04-26 06:55:30	2015-04-26 06:55:43	2	2015-04-26 06:55:43
4489	103	168	Spain	2015-04-26 06:55:32	2015-04-26 06:55:43	5	2015-04-26 06:55:43
4490	498	167	 Life of Pi	2015-04-26 06:55:43	2015-04-26 06:55:58	2	2015-04-26 06:55:58
4491	109	168	Russia	2015-04-26 06:55:44	2015-04-26 06:56:01	4	2015-04-26 06:56:01
4492	495	167	 The Lord of the Rings	2015-04-26 06:55:58	2015-04-26 06:56:28	3	2015-04-26 06:56:28
4493	101	168	France	2015-04-26 06:56:01	2015-04-26 06:56:09	5	2015-04-26 06:56:09
4494	110	168	Indonesia	2015-04-26 06:56:10	2015-04-26 06:56:22	3	2015-04-26 06:56:22
4495	108	168	England	2015-04-26 06:56:23	2015-04-26 06:56:33	5	2015-04-26 06:56:33
4496	493	167	 Ice Age	2015-04-26 06:56:28	2015-04-26 06:56:52	2	2015-04-26 06:56:52
4497	114	168	Japan	2015-04-26 06:56:34	2015-04-26 06:56:48	5	2015-04-26 06:56:48
4498	120	168	Italy	2015-04-26 06:56:48	2015-04-26 06:56:58	5	2015-04-26 06:56:58
4499	491	167	 The Shawshank Redemption	2015-04-26 06:56:52	2015-04-26 06:57:05	2	2015-04-26 06:57:05
4500	111	168	Saudi Arabia	2015-04-26 06:56:59	2015-04-26 06:57:39	5	2015-04-26 06:57:39
4501	492	167	 Titanic	2015-04-26 06:57:05	2015-04-26 06:57:12	5	2015-04-26 06:57:12
4502	103	167	Spain	2015-04-26 06:57:37	2015-04-26 06:57:49	2	2015-04-26 06:57:49
4503	118	168	India	2015-04-26 06:57:40	2015-04-26 06:57:49	5	2015-04-26 06:57:49
4504	101	167	France	2015-04-26 06:57:50	2015-04-26 06:57:57	5	2015-04-26 06:57:57
4505	116	168	Greece	2015-04-26 06:57:50	2015-04-26 06:57:59	5	2015-04-26 06:57:59
4506	102	167	United States	2015-04-26 06:57:57	2015-04-26 06:58:02	5	2015-04-26 06:58:02
4507	117	168	Peru	2015-04-26 06:57:59	2015-04-26 06:58:10	5	2015-04-26 06:58:10
4508	104	167	China	2015-04-26 06:58:03	2015-04-26 06:58:09	5	2015-04-26 06:58:09
4509	105	167	Italy	2015-04-26 06:58:10	2015-04-26 06:58:17	5	2015-04-26 06:58:17
4510	112	168	Morocco	2015-04-26 06:58:11	2015-04-26 06:58:29	3	2015-04-26 06:58:29
4511	110	167	Greece	2015-04-26 06:58:17	2015-04-26 06:58:29	2	2015-04-26 06:58:29
4512	107	167	Morocco	2015-04-26 06:58:29	2015-04-26 06:58:43	3	2015-04-26 06:58:43
4513	113	168	Mexico	2015-04-26 06:58:30	2015-04-26 06:58:43	5	2015-04-26 06:58:43
4514	106	167	Turkey	2015-04-26 06:58:43	2015-04-26 06:58:51	2	2015-04-26 06:58:51
4515	115	168	Indonesia	2015-04-26 06:58:44	2015-04-26 06:58:58	3	2015-04-26 06:58:58
4516	108	167	England	2015-04-26 06:58:51	2015-04-26 06:59:00	5	2015-04-26 06:59:00
4517	119	168	Egypt	2015-04-26 06:58:59	2015-04-26 06:59:09	5	2015-04-26 06:59:09
4518	109	167	Chile	2015-04-26 06:59:00	2015-04-26 06:59:15	3	2015-04-26 06:59:15
4519	120	167	Italy	2015-04-26 06:59:15	2015-04-26 06:59:27	5	2015-04-26 06:59:27
4520	111	167	Saudi Arabia	2015-04-26 06:59:28	2015-04-26 06:59:35	5	2015-04-26 06:59:35
4521	114	167	Singapore	2015-04-26 06:59:35	2015-04-26 06:59:47	3	2015-04-26 06:59:47
4522	115	167	Malaysia	2015-04-26 06:59:47	2015-04-26 07:00:11	3	2015-04-26 07:00:11
4523	112	167	Turkey	2015-04-26 07:00:11	2015-04-26 07:00:33	1	2015-04-26 07:00:33
4524	113	167	Mexico	2015-04-26 07:00:33	2015-04-26 07:00:44	2	2015-04-26 07:00:44
4525	116	167	Greece	2015-04-26 07:00:44	2015-04-26 07:00:52	4	2015-04-26 07:00:52
4526	119	167	Egypt	2015-04-26 07:00:53	2015-04-26 07:00:58	5	2015-04-26 07:00:58
4527	117	167	Peru	2015-04-26 07:00:59	2015-04-26 07:01:23	1	2015-04-26 07:01:23
4528	118	167	India	2015-04-26 07:01:23	2015-04-26 07:01:29	5	2015-04-26 07:01:29
4529	166	167	timeout	2015-04-26 07:01:46	2015-04-26 07:04:07	0	2015-04-26 07:01:46
4530	165	167	Right	2015-04-26 07:04:07	2015-04-26 07:04:48	1	2015-04-26 07:04:48
4531	162	167	Right	2015-04-26 07:04:49	2015-04-26 07:04:57	1	2015-04-26 07:04:57
4532	163	167	Middle	2015-04-26 07:04:57	2015-04-26 07:05:07	1	2015-04-26 07:05:07
4533	161	167	Left	2015-04-26 07:05:07	2015-04-26 07:05:11	1	2015-04-26 07:05:11
4534	167	167	Right	2015-04-26 07:05:11	2015-04-26 07:05:14	1	2015-04-26 07:05:14
4535	168	167	Middle	2015-04-26 07:05:15	2015-04-26 07:05:18	1	2015-04-26 07:05:18
4536	170	167	Right	2015-04-26 07:05:18	2015-04-26 07:05:23	1	2015-04-26 07:05:23
4537	164	167	Left	2015-04-26 07:05:23	2015-04-26 07:05:27	1	2015-04-26 07:05:27
4538	169	167	Right	2015-04-26 07:05:27	2015-04-26 07:05:30	1	2015-04-26 07:05:30
4539	174	167	Middle	2015-04-26 07:05:31	2015-04-26 07:05:33	1	2015-04-26 07:05:33
4540	180	167	Left	2015-04-26 07:05:34	2015-04-26 07:05:37	1	2015-04-26 07:05:37
4541	172	167	Right	2015-04-26 07:05:37	2015-04-26 07:05:40	1	2015-04-26 07:05:40
4542	176	167	Middle	2015-04-26 07:05:40	2015-04-26 07:05:43	1	2015-04-26 07:05:43
4543	177	167	Left	2015-04-26 07:05:43	2015-04-26 07:05:46	1	2015-04-26 07:05:46
4544	173	167	Middle	2015-04-26 07:05:46	2015-04-26 07:05:50	1	2015-04-26 07:05:50
4545	175	167	Right	2015-04-26 07:05:51	2015-04-26 07:05:54	1	2015-04-26 07:05:54
4546	171	167	Left	2015-04-26 07:05:55	2015-04-26 07:05:57	1	2015-04-26 07:05:57
4547	179	167	Right	2015-04-26 07:05:58	2015-04-26 07:06:01	1	2015-04-26 07:06:01
4548	178	167	Middle	2015-04-26 07:06:02	2015-04-26 07:06:07	1	2015-04-26 07:06:07
4549	507	167	right	2015-04-26 07:06:35	2015-04-26 07:06:56	1	2015-04-26 07:06:56
4550	509	167	left	2015-04-26 07:06:56	2015-04-26 07:07:01	1	2015-04-26 07:07:01
4551	501	167	right	2015-04-26 07:07:02	2015-04-26 07:07:05	1	2015-04-26 07:07:05
4552	508	167	left	2015-04-26 07:07:06	2015-04-26 07:07:09	1	2015-04-26 07:07:09
4553	505	167	right	2015-04-26 07:07:09	2015-04-26 07:07:13	1	2015-04-26 07:07:13
4554	506	167	left	2015-04-26 07:07:13	2015-04-26 07:07:16	1	2015-04-26 07:07:16
4555	503	167	right	2015-04-26 07:07:17	2015-04-26 07:07:20	1	2015-04-26 07:07:20
4556	504	167	left	2015-04-26 07:07:21	2015-04-26 07:07:24	1	2015-04-26 07:07:24
4557	502	167	right	2015-04-26 07:07:24	2015-04-26 07:07:27	1	2015-04-26 07:07:27
4558	510	167	left	2015-04-26 07:07:27	2015-04-26 07:07:31	1	2015-04-26 07:07:31
4559	516	167	right	2015-04-26 07:07:31	2015-04-26 07:07:34	1	2015-04-26 07:07:34
4560	518	167	left	2015-04-26 07:07:34	2015-04-26 07:07:38	1	2015-04-26 07:07:38
4561	514	167	right	2015-04-26 07:07:38	2015-04-26 07:07:42	1	2015-04-26 07:07:42
4562	513	167	left	2015-04-26 07:07:42	2015-04-26 07:07:45	1	2015-04-26 07:07:45
4563	511	167	right	2015-04-26 07:07:45	2015-04-26 07:07:48	1	2015-04-26 07:07:48
4564	517	167	left	2015-04-26 07:07:49	2015-04-26 07:07:52	1	2015-04-26 07:07:52
4565	512	167	right	2015-04-26 07:07:53	2015-04-26 07:07:56	1	2015-04-26 07:07:56
4566	519	167	left	2015-04-26 07:07:56	2015-04-26 07:07:59	1	2015-04-26 07:07:59
4567	520	167	right	2015-04-26 07:08:00	2015-04-26 07:08:03	1	2015-04-26 07:08:03
4568	515	167	left	2015-04-26 07:08:03	2015-04-26 07:08:07	1	2015-04-26 07:08:07
4569	349	169	20	2015-04-26 08:14:15	2015-04-26 08:14:35	3	2015-04-26 08:14:35
4570	345	169	30	2015-04-26 08:14:35	2015-04-26 08:14:50	2	2015-04-26 08:14:50
4571	343	169	10	2015-04-26 08:14:50	2015-04-26 08:15:03	3	2015-04-26 08:15:03
4572	344	169	20	2015-04-26 08:15:03	2015-04-26 08:15:24	2	2015-04-26 08:15:24
4573	342	169	15	2015-04-26 08:15:24	2015-04-26 08:15:43	2	2015-04-26 08:15:43
4574	348	169	20	2015-04-26 08:15:43	2015-04-26 08:15:54	1	2015-04-26 08:15:54
4575	350	169	15	2015-04-26 08:15:55	2015-04-26 08:16:03	1	2015-04-26 08:16:03
4576	347	169	5	2015-04-26 08:16:03	2015-04-26 08:16:14	2	2015-04-26 08:16:14
4577	341	169	5	2015-04-26 08:16:14	2015-04-26 08:16:21	1	2015-04-26 08:16:21
4578	346	169	10	2015-04-26 08:16:21	2015-04-26 08:16:35	2	2015-04-26 08:16:35
4579	357	169	25	2015-04-26 08:16:36	2015-04-26 08:16:49	2	2015-04-26 08:16:49
4580	352	169	50	2015-04-26 08:16:50	2015-04-26 08:16:58	2	2015-04-26 08:16:58
4581	359	169	15	2015-04-26 08:16:59	2015-04-26 08:17:07	1	2015-04-26 08:17:07
4582	351	169	20	2015-04-26 08:17:07	2015-04-26 08:17:18	1	2015-04-26 08:17:18
4583	354	169	5	2015-04-26 08:17:18	2015-04-26 08:17:26	2	2015-04-26 08:17:26
4584	358	169	18	2015-04-26 08:17:26	2015-04-26 08:17:37	2	2015-04-26 08:17:37
4585	353	169	15	2015-04-26 08:17:37	2015-04-26 08:17:46	1	2015-04-26 08:17:46
4586	346	168	100	2015-04-26 08:17:46	2015-04-26 08:18:08	3	2015-04-26 08:18:08
4587	360	169	100	2015-04-26 08:17:46	2015-04-26 08:17:56	1	2015-04-26 08:17:56
4588	355	169	25	2015-04-26 08:17:57	2015-04-26 08:18:08	1	2015-04-26 08:18:08
4589	356	169	10	2015-04-26 08:18:08	2015-04-26 08:18:18	2	2015-04-26 08:18:18
4590	348	168	500	2015-04-26 08:18:09	2015-04-26 08:18:34	2	2015-04-26 08:18:34
4591	347	168	250	2015-04-26 08:18:36	2015-04-26 08:18:43	2	2015-04-26 08:18:43
4592	350	168	100	2015-04-26 08:18:44	2015-04-26 08:18:55	2	2015-04-26 08:18:55
4593	343	168	30	2015-04-26 08:18:55	2015-04-26 08:19:08	3	2015-04-26 08:19:08
4594	487	169	 Peter Pan	2015-04-26 08:19:05	2015-04-26 08:19:37	3	2015-04-26 08:19:37
4595	345	168	800	2015-04-26 08:19:09	2015-04-26 08:19:21	2	2015-04-26 08:19:21
4596	342	168	20	2015-04-26 08:19:23	2015-04-26 08:19:32	3	2015-04-26 08:19:32
4597	344	168	1000	2015-04-26 08:19:33	2015-04-26 08:19:43	3	2015-04-26 08:19:43
4598	482	169	 The Jungle Book	2015-04-26 08:19:37	2015-04-26 08:19:59	2	2015-04-26 08:19:59
4599	341	168	20	2015-04-26 08:19:44	2015-04-26 08:19:58	3	2015-04-26 08:19:58
4600	349	168	500	2015-04-26 08:19:59	2015-04-26 08:20:09	2	2015-04-26 08:20:09
4601	486	169	 Jurassic Park	2015-04-26 08:19:59	2015-04-26 08:20:15	3	2015-04-26 08:20:15
4602	358	168	800	2015-04-26 08:20:09	2015-04-26 08:20:22	3	2015-04-26 08:20:22
4603	481	169	 The Sound of Music	2015-04-26 08:20:16	2015-04-26 08:20:33	2	2015-04-26 08:20:33
4604	356	168	500	2015-04-26 08:20:22	2015-04-26 08:20:50	2	2015-04-26 08:20:50
4605	484	169	Raiders of the Lost Ark	2015-04-26 08:20:33	2015-04-26 08:21:03	3	2015-04-26 08:21:03
4606	360	168	900	2015-04-26 08:20:51	2015-04-26 08:21:11	2	2015-04-26 08:21:11
4607	489	169	Apollo 13	2015-04-26 08:21:03	2015-04-26 08:21:15	2	2015-04-26 08:21:15
4608	353	168	200	2015-04-26 08:21:12	2015-04-26 08:21:41	2	2015-04-26 08:21:41
4609	483	169	 The Godfather	2015-04-26 08:21:15	2015-04-26 08:21:35	2	2015-04-26 08:21:35
4610	488	169	 A Passage to India	2015-04-26 08:21:36	2015-04-26 08:21:52	3	2015-04-26 08:21:52
4611	354	168	400	2015-04-26 08:21:42	2015-04-26 08:22:11	2	2015-04-26 08:22:11
4612	485	169	Star Wars	2015-04-26 08:21:52	2015-04-26 08:22:17	4	2015-04-26 08:22:17
4613	357	168	timeout	2015-04-26 08:22:12	2015-04-26 08:22:49	0	2015-04-26 08:22:12
4614	490	169	 The Lion King	2015-04-26 08:22:17	2015-04-26 08:22:35	3	2015-04-26 08:22:35
4615	500	169	Birdman	2015-04-26 08:22:36	2015-04-26 08:22:52	1	2015-04-26 08:22:52
4616	351	168	5000	2015-04-26 08:22:50	2015-04-26 08:22:58	3	2015-04-26 08:22:58
4617	496	169	 Life of Pi	2015-04-26 08:22:53	2015-04-26 08:23:04	4	2015-04-26 08:23:04
4618	352	168	8000	2015-04-26 08:22:59	2015-04-26 08:23:10	2	2015-04-26 08:23:10
4619	494	169	 Forest Gump	2015-04-26 08:23:04	2015-04-26 08:23:18	4	2015-04-26 08:23:18
4620	359	168	600	2015-04-26 08:23:11	2015-04-26 08:23:32	3	2015-04-26 08:23:32
4621	499	169	Interstellar	2015-04-26 08:23:19	2015-04-26 08:23:32	5	2015-04-26 08:23:32
4622	355	168	2000	2015-04-26 08:23:33	2015-04-26 08:23:42	2	2015-04-26 08:23:42
4623	498	169	 Life of Pi	2015-04-26 08:23:33	2015-04-26 08:23:52	3	2015-04-26 08:23:52
4624	493	169	 The Lion King	2015-04-26 08:23:53	2015-04-26 08:24:04	5	2015-04-26 08:24:04
4625	495	169	 Hobbit	2015-04-26 08:24:05	2015-04-26 08:24:21	5	2015-04-26 08:24:21
4626	491	169	 Schindler's List	2015-04-26 08:24:21	2015-04-26 08:24:34	2	2015-04-26 08:24:34
4627	492	169	 Titanic	2015-04-26 08:24:34	2015-04-26 08:24:42	5	2015-04-26 08:24:42
4628	497	169	Finding Nemo	2015-04-26 08:24:42	2015-04-26 08:24:57	2	2015-04-26 08:24:57
4629	107	169	United States	2015-04-26 08:25:22	2015-04-26 08:25:45	2	2015-04-26 08:25:45
4630	106	169	Turkey	2015-04-26 08:25:45	2015-04-26 08:25:58	4	2015-04-26 08:25:58
4631	105	169	Italy	2015-04-26 08:25:59	2015-04-26 08:26:11	5	2015-04-26 08:26:11
4632	104	169	China	2015-04-26 08:26:12	2015-04-26 08:26:19	5	2015-04-26 08:26:19
4633	110	169	Indonesia	2015-04-26 08:26:19	2015-04-26 08:26:39	3	2015-04-26 08:26:39
4634	101	169	France	2015-04-26 08:26:40	2015-04-26 08:26:49	5	2015-04-26 08:26:49
4635	103	169	Austria	2015-04-26 08:26:50	2015-04-26 08:27:15	3	2015-04-26 08:27:15
4636	109	169	United States	2015-04-26 08:27:16	2015-04-26 08:27:25	4	2015-04-26 08:27:25
4637	102	169	United States	2015-04-26 08:27:25	2015-04-26 08:27:33	5	2015-04-26 08:27:33
4638	108	169	England	2015-04-26 08:27:33	2015-04-26 08:27:40	5	2015-04-26 08:27:40
4639	119	169	Egypt	2015-04-26 08:27:40	2015-04-26 08:27:47	5	2015-04-26 08:27:47
4640	489	168	 The Right Stuff	2015-04-26 08:27:47	2015-04-26 08:28:31	5	2015-04-26 08:28:31
4641	120	169	Italy	2015-04-26 08:27:48	2015-04-26 08:28:02	5	2015-04-26 08:28:02
4642	116	169	Greece	2015-04-26 08:28:02	2015-04-26 08:28:15	4	2015-04-26 08:28:15
4643	111	169	Saudi Arabia	2015-04-26 08:28:16	2015-04-26 08:28:23	5	2015-04-26 08:28:23
4644	118	169	India	2015-04-26 08:28:24	2015-04-26 08:28:32	5	2015-04-26 08:28:32
4645	481	168	 The Sound of Music	2015-04-26 08:28:32	2015-04-26 08:28:58	5	2015-04-26 08:28:58
4646	114	169	Singapore	2015-04-26 08:28:32	2015-04-26 08:28:45	5	2015-04-26 08:28:45
4647	117	169	Peru	2015-04-26 08:28:45	2015-04-26 08:28:57	5	2015-04-26 08:28:57
4648	115	169	Malaysia	2015-04-26 08:28:58	2015-04-26 08:29:10	5	2015-04-26 08:29:10
4649	482	168	Mary Poppins	2015-04-26 08:28:59	2015-04-26 08:29:35	5	2015-04-26 08:29:35
4650	113	169	Brazil	2015-04-26 08:29:10	2015-04-26 08:29:20	5	2015-04-26 08:29:20
4651	112	169	Egypt	2015-04-26 08:29:20	2015-04-26 08:29:29	5	2015-04-26 08:29:29
4652	487	168	timeout	2015-04-26 08:29:36	2015-04-26 08:30:25	0	2015-04-26 08:29:36
4653	509	169	left	2015-04-26 08:30:03	2015-04-26 08:30:44	1	2015-04-26 08:30:44
4654	490	168	 Beauty and the Beast	2015-04-26 08:30:25	2015-04-26 08:30:50	5	2015-04-26 08:30:50
4655	503	169	right	2015-04-26 08:30:44	2015-04-26 08:31:29	1	2015-04-26 08:31:29
4656	485	168	timeout	2015-04-26 08:30:51	2015-04-26 08:32:12	0	2015-04-26 08:30:51
4657	510	169	timeout	2015-04-26 08:31:29	2015-04-26 08:32:18	0	2015-04-26 08:31:29
4658	484	168	 Jaws	2015-04-26 08:32:12	2015-04-26 08:32:27	5	2015-04-26 08:32:27
4659	501	169	left	2015-04-26 08:32:18	2015-04-26 08:32:55	1	2015-04-26 08:32:55
4660	486	168	E.T. Extra Terrestrial	2015-04-26 08:32:27	2015-04-26 08:32:47	5	2015-04-26 08:32:47
4661	483	168	 The Godfather	2015-04-26 08:32:48	2015-04-26 08:33:22	5	2015-04-26 08:33:22
4662	506	169	right	2015-04-26 08:32:56	2015-04-26 08:33:27	1	2015-04-26 08:33:27
4663	488	168	 The Last Emperor	2015-04-26 08:33:23	2015-04-26 08:33:37	5	2015-04-26 08:33:37
4664	508	169	right	2015-04-26 08:33:28	2015-04-26 08:34:09	1	2015-04-26 08:34:09
4665	499	168	 Gravity	2015-04-26 08:33:38	2015-04-26 08:33:59	5	2015-04-26 08:33:59
4666	493	168	 The Lion King	2015-04-26 08:34:00	2015-04-26 08:34:22	5	2015-04-26 08:34:22
4667	504	169	timeout	2015-04-26 08:34:09	2015-04-26 08:34:57	0	2015-04-26 08:34:09
4668	495	168	 The Lord of the Rings	2015-04-26 08:34:23	2015-04-26 08:34:44	5	2015-04-26 08:34:44
4669	494	168	timeout	2015-04-26 08:34:44	2015-04-26 08:35:39	0	2015-04-26 08:34:44
4670	505	169	left	2015-04-26 08:34:57	2015-04-26 08:35:23	1	2015-04-26 08:35:23
4671	502	169	right	2015-04-26 08:35:24	2015-04-26 08:35:33	1	2015-04-26 08:35:33
4672	507	169	left	2015-04-26 08:35:34	2015-04-26 08:35:41	1	2015-04-26 08:35:41
4673	491	168	 Schindler's List	2015-04-26 08:35:39	2015-04-26 08:35:57	5	2015-04-26 08:35:57
4674	517	169	left	2015-04-26 08:35:42	2015-04-26 08:35:46	1	2015-04-26 08:35:46
4675	511	169	left	2015-04-26 08:35:47	2015-04-26 08:36:23	1	2015-04-26 08:36:23
4676	497	168	 Up	2015-04-26 08:35:58	2015-04-26 08:36:13	5	2015-04-26 08:36:13
4677	496	168	Slumdog Millionaire	2015-04-26 08:36:13	2015-04-26 08:36:51	5	2015-04-26 08:36:51
4678	520	169	right	2015-04-26 08:36:24	2015-04-26 08:36:29	1	2015-04-26 08:36:29
4679	515	169	right	2015-04-26 08:36:29	2015-04-26 08:36:43	1	2015-04-26 08:36:43
4680	519	169	right	2015-04-26 08:36:44	2015-04-26 08:36:53	1	2015-04-26 08:36:53
4681	500	168	 The Grand Budapest Hotel	2015-04-26 08:36:52	2015-04-26 08:37:02	5	2015-04-26 08:37:02
4682	512	169	left	2015-04-26 08:36:54	2015-04-26 08:37:02	1	2015-04-26 08:37:02
4683	514	169	left	2015-04-26 08:37:02	2015-04-26 08:37:07	1	2015-04-26 08:37:07
4684	492	168	 Titanic	2015-04-26 08:37:02	2015-04-26 08:37:34	5	2015-04-26 08:37:34
4685	516	169	left	2015-04-26 08:37:07	2015-04-26 08:37:21	1	2015-04-26 08:37:21
4686	513	169	right	2015-04-26 08:37:21	2015-04-26 08:37:27	1	2015-04-26 08:37:27
4687	518	169	right	2015-04-26 08:37:28	2015-04-26 08:37:34	1	2015-04-26 08:37:34
4688	498	168	 Life of Pi	2015-04-26 08:37:35	2015-04-26 08:37:51	5	2015-04-26 08:37:51
4689	170	169	Left	2015-04-26 08:38:10	2015-04-26 08:38:44	1	2015-04-26 08:38:44
4690	162	169	Middle	2015-04-26 08:38:45	2015-04-26 08:38:52	1	2015-04-26 08:38:52
4691	166	169	Right	2015-04-26 08:38:53	2015-04-26 08:38:57	1	2015-04-26 08:38:57
4692	161	169	Right	2015-04-26 08:38:57	2015-04-26 08:39:04	1	2015-04-26 08:39:04
4693	164	169	Middle	2015-04-26 08:39:05	2015-04-26 08:39:10	1	2015-04-26 08:39:10
4694	168	169	Middle	2015-04-26 08:39:11	2015-04-26 08:39:18	1	2015-04-26 08:39:18
4695	163	169	Left	2015-04-26 08:39:18	2015-04-26 08:39:23	1	2015-04-26 08:39:23
4696	169	169	Left	2015-04-26 08:39:23	2015-04-26 08:39:28	1	2015-04-26 08:39:28
4697	165	169	Middle	2015-04-26 08:39:29	2015-04-26 08:39:43	1	2015-04-26 08:39:43
4698	167	169	Left	2015-04-26 08:39:44	2015-04-26 08:39:56	1	2015-04-26 08:39:56
4699	178	169	Right	2015-04-26 08:39:57	2015-04-26 08:40:05	1	2015-04-26 08:40:05
4700	171	169	Left	2015-04-26 08:40:06	2015-04-26 08:40:21	1	2015-04-26 08:40:21
4701	180	169	Middle	2015-04-26 08:40:22	2015-04-26 08:40:30	1	2015-04-26 08:40:30
4702	177	169	Right	2015-04-26 08:40:30	2015-04-26 08:40:41	1	2015-04-26 08:40:41
4703	179	169	Left	2015-04-26 08:40:42	2015-04-26 08:40:50	1	2015-04-26 08:40:50
4704	172	169	Middle	2015-04-26 08:40:50	2015-04-26 08:40:55	1	2015-04-26 08:40:55
4705	174	169	Left	2015-04-26 08:40:55	2015-04-26 08:41:05	1	2015-04-26 08:41:05
4706	173	169	Middle	2015-04-26 08:41:05	2015-04-26 08:41:13	1	2015-04-26 08:41:13
4707	176	169	Right	2015-04-26 08:41:13	2015-04-26 08:41:20	1	2015-04-26 08:41:20
4708	175	169	Middle	2015-04-26 08:41:21	2015-04-26 08:41:30	1	2015-04-26 08:41:30
4709	345	170	300	2015-04-26 08:47:33	2015-04-26 08:48:01	3	2015-04-26 08:48:01
4710	350	170	300	2015-04-26 08:48:01	2015-04-26 08:48:22	3	2015-04-26 08:48:22
4711	347	170	100	2015-04-26 08:48:22	2015-04-26 08:48:37	5	2015-04-26 08:48:37
4712	343	170	200	2015-04-26 08:48:38	2015-04-26 08:48:57	5	2015-04-26 08:48:57
4713	342	170	100	2015-04-26 08:48:58	2015-04-26 08:49:22	3	2015-04-26 08:49:22
4714	344	170	400	2015-04-26 08:49:22	2015-04-26 08:49:34	4	2015-04-26 08:49:34
4715	346	170	147	2015-04-26 08:49:35	2015-04-26 08:49:48	3	2015-04-26 08:49:48
4716	348	170	200	2015-04-26 08:49:48	2015-04-26 08:50:15	3	2015-04-26 08:50:15
4717	341	170	167	2015-04-26 08:50:16	2015-04-26 08:50:29	3	2015-04-26 08:50:29
4718	349	170	250	2015-04-26 08:50:29	2015-04-26 08:50:42	2	2015-04-26 08:50:42
4719	357	170	600	2015-04-26 08:50:43	2015-04-26 08:50:57	5	2015-04-26 08:50:57
4720	358	170	250	2015-04-26 08:50:58	2015-04-26 08:51:12	4	2015-04-26 08:51:12
4721	352	170	800	2015-04-26 08:51:12	2015-04-26 08:51:26	5	2015-04-26 08:51:26
4722	360	170	150	2015-04-26 08:51:26	2015-04-26 08:51:40	3	2015-04-26 08:51:40
